850000,3,2.5,"['Kasur', 'Lemari Baju', 'Kipas Angin', 'Listrik Token', 'K. Mandi Luar', 'Kloset Jongkok', 'Bak mandi', '3 Kamar Mandi Luar perlantai', 'Dapur', 'Akses 24 Jam', 'K. Mandi Luar', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
950000,3,4,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kloset Duduk', 'K. Mandi Luar', 'R. Jemur', 'R. Cuci', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
2500000,3,6,"['Kasur', 'Lemari Baju', 'AC', 'WiFi', 'Wastafel', 'Maks. 2 orang/ kamar', 'TV Kabel', 'K. Mandi Dalam', 'Shower', 'Kloset Jongkok', 'R. Jemur', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
825000,"2,5",2,"['Kasur', 'Lemari Baju', 'Kipas Angin', 'Shower', 'K. Mandi Luar', 'Kloset Jongkok', 'R. Tamu', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Kulkas', 'Dispenser', 'R. Keluarga', 'Akses 24 Jam', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1000000,3,3,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kipas Angin', 'Bisa pasutri', 'Khusus karyawan', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Dispenser', 'Balcon', 'K. Mandi Luar', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1700000,3,4,"['Kasur', 'Lemari Baju', 'WiFi', 'Kulkas', 'Pasutri Bawa Anak', 'K. Mandi Luar', 'Kloset Jongkok', 'Bak mandi', 'Ember mandi', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Laundry', 'Mushola', 'Balcon', 'Akses 24 Jam', 'kulkas, dapur', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', 'letak kamar di lantai 1']"
1250000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'WiFi', 'Kulkas', 'Pasutri Bawa Anak', 'K. Mandi Luar', 'Kloset Jongkok', 'Bak mandi', 'Ember mandi', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Laundry', 'Mushola', 'Balcon', 'Akses 24 Jam', 'kulkas, dapur', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', 'letak kamar di lantai 2']"
1500000,3,3,"['Kasur', 'TV', 'Meja', 'WiFi', 'Kipas Angin', 'Kloset Duduk', 'Shower', 'Ember mandi', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'Mushola', 'Dispenser', 'Balcon', 'K. Mandi Luar', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
1500000,3,3,"['Kasur', 'TV', 'Meja', 'WiFi', 'Kipas Angin', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Ember mandi', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'Mushola', 'Dispenser', 'Balcon', 'K. Mandi Luar', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1800000,3,3,"['Kasur', 'TV', 'Meja', 'WiFi', 'Kipas Angin', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Ember mandi', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'Mushola', 'Dispenser', 'TV', 'Balcon', 'K. Mandi Luar', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
2600000,3,3,"['Kasur', 'TV', 'AC', 'Meja', 'WiFi', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Ember mandi', 'R. Tamu', 'R. Santai', 'R. Jemur', 'Mushola', 'Dispenser', 'TV', 'Balcon', 'K. Mandi Luar', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1250000,4,4,"['Kasur', 'Lemari Baju', 'Meja', 'Kursi', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Luar', 'Kloset Jongkok', 'Bak mandi', 'R. Tamu', 'R. Makan', 'Dapur', 'Akses 24 Jam', 'Dapur', 'Parkir Mobil', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
1900000,3,3,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'Kursi', 'Kulkas', 'Cleaning service', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'R. Tamu', 'Dapur', 'Akses 24 Jam', 'kulkas, dapur', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
2500000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Kipas Angin', 'K. Mandi Dalam', 'Kloset Duduk', 'Akses 24 Jam', 'listrik token']"
2350000,"3,5",5.5,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'Kursi', 'Dispenser', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Air panas', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Jemur', 'Laundry', 'Mushola', 'Kulkas', 'Dispenser', 'Parkir Mobil', 'Parkir Motor']"
2600000,3,4,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'Kursi', 'Wastafel', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Air panas', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Laundry', 'Kulkas', 'Dispenser', 'Parkir Mobil', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Kampus / Sekolah', 'Pusat belanja / Mall']"
2500000,3,4.5,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'Kursi', 'Bisa pasutri', 'Cleaning service', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Kulkas', 'Dispenser', 'Akses 24 Jam', 'kulkas, dispenser, tv, dapur', 'Parkir Mobil', 'Parkir Motor', 'Warung makan / Rumah makan', 'ATM / Bank', 'Halte Bus / Pos Ojek', 'letak kamar di lantai 1', '-']"
1800000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Kursi', 'Pasutri Tidak Bawa Anak', 'extrabed', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Ember mandi', 'R. Jemur', 'R. Cuci', 'Balcon', 'Akses 24 Jam', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Kampus / Sekolah', 'Masjid', '-']"
900000,3 , 3,"['Kasur', 'Lemari Baju', 'Kipas Angin', 'Kloset Duduk', 'K. Mandi Luar', 'Ember mandi', 'Dapur', 'Kulkas', 'Akses 24 Jam', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Masjid', '-']"
700000,2,3,"['Kasur', 'WiFi', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'R. Jemur', 'R. Cuci', 'Akses 24 Jam', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', '-']"
1000000,3,4,"['Kasur', 'WiFi', 'Maks. 2 orang/ kamar', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
3000000,4,4,"['Kasur', 'Lemari Baju', 'AC', 'WiFi', 'Wastafel', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'Kartu Akses', 'Pasutri Tidak Bawa Anak', 'Kloset Duduk', 'Shower', 'Wastafel', 'Exhaust Fan', 'R. Tamu', 'R. Makan', 'R. Santai', 'Penjaga Keamanan', 'Kulkas', 'Dispenser', 'Akses 24 Jam', 'K. Mandi Luar', 'Lift', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1300000,4 , 5,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kipas Angin', 'K. Mandi Luar', 'Kloset Jongkok', 'Dapur', 'Kulkas', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
950000,3,4,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kipas Angin', 'K. Mandi Luar', 'Kloset Jongkok', 'Dapur', 'Kulkas', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
1200000,2,2,"['Kasur', 'Lemari Baju', 'Kasur single bed', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Ember mandi', 'Exhaust Fan', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Tersedia gas dan kompor', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
2000000,2,"3,5","['Kasur', 'TV', 'AC', 'Kipas Angin', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'Maks. 3 orang/ kamar', 'Pasutri Tidak Bawa Anak', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Ember mandi', 'rak sabun | gantungan baju', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'Dispenser', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
1100000,3,3,"['Kasur', 'Lemari Baju', 'AC', 'WiFi', 'Meja Rias', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'R. Jemur', 'R. Cuci', 'Akses 24 Jam', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Masjid']"
1200000,3,3,"['Kasur', 'Lemari Baju', 'WiFi', 'Meja Rias', 'Kipas Angin', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'R. Jemur', 'R. Cuci', 'Akses 24 Jam', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Masjid', 'AC optional, CCTV 24 jam']"
1450000,2.5,3,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Kursi', 'Kloset Duduk', 'K. Mandi Luar', 'Ember mandi', 'R. Jemur', 'Kulkas', 'Balcon', 'CCTV', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
850000,3,3,"['Kasur', 'Lemari Baju', 'WiFi', 'Kipas Angin', 'Kloset Duduk', 'K. Mandi Luar', 'Laundry', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
800000,3,3,"['Kasur', 'Lemari Baju', 'Maks. 2 orang/ kamar', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Ember mandi', 'Dapur', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Laundry', 'Kulkas', 'Akses 24 Jam', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
1250000,3,4,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kursi', 'Kipas Angin', 'Maks. 2 orang/ kamar', 'single bed', 'K. Mandi Dalam', 'Kloset Jongkok', 'Ember mandi', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Laundry', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
1000000,3,4,"['Kasur', 'Lemari Baju', 'WiFi', 'Kipas Angin', 'Maks. 2 orang/ kamar', 'kasur double', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Kloset Jongkok', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Laundry', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Pusat belanja / Mall']"
800000,2,3,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kursi', 'Kipas Angin', 'Maks. 2 orang/ kamar', 'single bed, gantungan baju', 'Kloset Duduk', 'K. Mandi Luar', 'Kloset Jongkok', 'Ember mandi', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Laundry', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
600000,"1,5",2,"['Khusus karyawan', 'Jendela', 'Kloset Duduk', 'K. Mandi Luar', 'R. Jemur', 'K. Mandi Luar', 'CCTV', 'Pengurus Kos', 'Mini market / Warung kelontong', 'Pusat belanja / Mall']"
800000,"1,6",3,"['Khusus karyawan', 'Jendela', 'Kloset Duduk', 'K. Mandi Luar', 'R. Jemur', 'K. Mandi Luar', 'CCTV', 'Pengurus Kos', 'Mini market / Warung kelontong', 'Pusat belanja / Mall']"
1000000,2,3,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'WiFi', 'Kulkas', 'Wastafel', 'Kipas Angin', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Ember mandi', 'R. Tamu', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Kulkas', 'TV', 'R. Keluarga', 'Akses 24 Jam', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid']"
800000,3,4,"['Kasur', 'Lemari Baju', 'Meja', 'Shower', 'K. Mandi Luar', 'Kloset Jongkok', 'Bak mandi', 'Ember mandi', 'R. Tamu', 'R. Makan', 'Dapur', 'Laundry', 'Akses 24 Jam', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
2100000,3,3,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Kursi', 'Wastafel', 'Bisa pasutri', 'Cleaning service', 'Maks. 2 orang/ kamar', 'Pasutri Tidak Bawa Anak', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Air panas', 'R. Makan', 'Dapur', 'Mesin Cuci', 'Mesin cuci, dispenser, kulkas', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Masjid', 'Listrik token', '-']"
850000,3,3,"['Kasur', 'Lemari Baju', 'K. Mandi Luar', 'Kloset Jongkok', 'Dapur', 'Akses 24 Jam', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik']"
2500000,4,6,"['Kasur', 'Lemari Baju', 'AC', 'K. Mandi Dalam', 'Kloset Jongkok', 'Listrik token masing-masing kamar']"
1600000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'K. Mandi Dalam', 'Kloset Jongkok', 'Listrik token masing-masing kamar']"
1600000,"3,5 ", 4,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'K. Mandi Dalam', 'Kloset Jongkok', 'Dapur', 'Laundry', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Untuk sementara sudah termasuk listrik']"
800000,2.5,2.5,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'K. Mandi Luar', 'Kloset Jongkok', 'Laundry', 'Parkir Motor', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
3000000,3,4,"['Kasur', 'TV', 'AC', 'Kipas Angin', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'Maks. 3 orang/ kamar', 'Pasutri Tidak Bawa Anak', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Ember mandi', 'rak sabun | gantungan baju', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'Dispenser', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
2750000,4 , 4,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'K. Mandi Dalam', 'Kloset Duduk', 'Wastafel', 'Air panas', 'Laundry', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'single room']"
2000000,4,4,"['Kasur', 'Lemari Baju', 'WiFi', 'Kipas Angin', 'Kloset Duduk', 'K. Mandi Luar', 'Laundry', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
1000000,3,3,"['Kasur', 'Lemari Baju', 'Meja', 'WiFi', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Kulkas', 'TV', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', '-']"
1600000,3,3,"['Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'Cleaning service', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Wastafel', 'Air panas', 'Ember mandi', 'R. Makan', 'Dapur', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Penjaga Keamanan', 'Kulkas', 'Dispenser', 'TV', 'Akses 24 Jam', 'K. Mandi Luar', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', 'Listrik tidak include']"
2100000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Dispenser', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Wastafel', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Penjaga Keamanan', 'Laundry', 'Kulkas', 'Dispenser', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
1900000,2.75,3,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Dispenser', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Wastafel', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Penjaga Keamanan', 'Laundry', 'Kulkas', 'Dispenser', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
2400000,3,4,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Dispenser', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'Wastafel', 'Kamar mandi dalam dan luar', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Penjaga Keamanan', 'Laundry', 'Kulkas', 'Dispenser', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall']"
2700000,3,4.5,"['Kasur', 'Lemari Baju', 'AC', 'Meja', 'WiFi', 'Dispenser', 'Bisa pasutri', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Wastafel', 'R. Tamu', 'R. Makan', 'Dapur', 'R. Santai', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Penjaga Keamanan', 'Laundry', 'Kulkas', 'Dispenser', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'View menghadap ke hotel morrissey']"
2750000,3,4,"['AC', 'WiFi', 'K. Mandi Dalam', 'TV']"
750000,3,3,"['Kasur', 'Lemari Baju', 'AC', 'WiFi', 'Kipas Angin', 'Maks. 2 orang/ kamar', 'Kloset Duduk', 'Shower', 'K. Mandi Luar', 'R. Jemur', 'R. Cuci', 'Akses 24 Jam', 'K. Mandi Luar', 'Parkir Motor', 'Parkir Sepeda', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Jalan 2 mobil']"
2000000,3,3,"['AC', 'WiFi', 'Bisa pasutri', 'Cermin', 'Guling', 'Kartu Akses', 'TV', 'Ventilasi', 'Kursi', 'Kasur', 'Jendela', 'Bantal', 'Meja', 'Maks. 2 orang/ kamar', 'K. Mandi Dalam', 'Air panas', 'Shower', 'Kloset Duduk', 'TV', 'Akses 24 Jam', 'Dispenser', 'Pengurus Kos', 'Penjaga Keamanan', 'CCTV', 'Dapur', 'Kulkas', 'Parkir Motor', 'ATM / Bank', 'Masjid', 'Apotek / Klinik', 'Mini market / Warung kelontong', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Warung makan / Rumah makan', 'Kampus / Sekolah']"
2200000,4,4,"['Kasur', 'Lemari Baju', 'TV', 'AC', 'Meja', 'WiFi', 'Kulkas', 'Wastafel', 'Cleaning service', 'Maks. 2 orang/ kamar', 'TV Kabel', 'Khusus karyawan', 'Kartu Akses', 'Cermin', 'Ventilasi', 'K. Mandi Dalam', 'Kloset Duduk', 'Shower', 'Wastafel', 'Air panas', 'Ember mandi', 'R. Makan', 'Dapur', 'R. Jemur', 'R. Cuci', 'Mesin Cuci', 'Laundry', 'Kulkas', 'Locker', 'Akses 24 Jam', 'CCTV', 'Pengurus Kos', 'Jemuran', 'Parkir Mobil', 'Parkir Motor', 'Parkir Sepeda', 'Warung makan / Rumah makan', 'Mini market / Warung kelontong', 'ATM / Bank', 'Apotek / Klinik', 'Kampus / Sekolah', 'Halte Bus / Pos Ojek', 'Pusat belanja / Mall', 'Masjid', 'listrik token isi sendiri', 'listrik token']"
